,content,rating
300,"""More college graduates are living at home than in decades.""",0
301,"""In 2009, Mitch McConnell was the person that's saying, 'Hey, we should get all the ethics information in before we do the hearings.' """,0
302,"""Asia ... has less freshwater per capita than any other continent, except Antarctica.""",0
303,"In New York, ""Average college debt - $30,000 per student.""",0
304,"""Jackie Evancho's album sales have skyrocketed after announcing her inauguration performance.""",0
305,"""General Motors is sending Mexican made model of Chevy Cruze to U.S. car dealers-tax free across border.""",0
306,"Says Donald Trump's first 17 Cabinet appointments ""have a net worth of more than a third of America.""",0
307,"""Unlike California, we in Florida welcome driverless cars - no permit required.""",0
308,"""While many urban areas across the country saw a sharp increase in crime over the last year, the Philadelphia Police Department successfully lowered part one crimes.""",0
309,"""Since the Sandy Hook tragedy, more than seven children PER DAY have died from gun violence.""",0
310,"""In the last five years only one out of 60 -- one out of 60 -- appropriations bills has been passed on time before the end of the fiscal year.""",0
311,"""The causation standard in Indiana is exactly the same as it is in Illinois.""",0
312,"""California is growing a hell of a lot faster than Texas.""",0
313,"""If you're a single mom, and you've two kids in the city of Richmond, you can almost make $50,000 a year on the public dole.""",0
314,"""On Oct. 7, the Access Hollywood tape comes out. One hour later, WikiLeaks starts dropping my emails.""",0
315,"""In Austin, Texas, the average homeowner is paying about $1,300 to $1,400 just for recapture,"" meaning funds spent in non-Austin school districts.",0
316,"Social Security ""was basically invented"" at the University of Wisconsin-Madison; ""that's where Franklin Roosevelt got the idea.""",0
317,"""Germany managed to increase its use of renewables and its output of carbon dioxide at the same time -- because it resorted to cheap coal to keep the lights on at a price its people could afford.""",0
318,"America's federal business tax rate is the highest ""in the world.""",0
319,"""California is once again the sixth-largest economy in the world. If you add the GDP's of Washington and Oregon, California would surpass the United Kingdom to become the fifth-largest economy in the world.""",0
320,"Says Rex Tillerson ""sued to keep a fracking project out of his backyard.""",0
321,"Under Obamacare, ""premiums have doubled and tripled"" in Wisconsin.",0
322,"""We adopted the modern Social Security system at a time when the average person died before they were old enough to get Social Security.""",0
323,"Says Donald Trump ""thinks stop-and-frisk is fine.""",0
324,"""More than two-thirds of the aliens the Obama administration has brought to the United States under the president's Central American Minors program weren't actually minors at all.""",0
325,"Even ""though men comprise 49% of the population, they hold 80% of the lawmaking power in the Legislature (144 of 181 seats).""",0
326,"Says Donald Trump ""won more counties than any candidate on our side since Ronald Reagan.""",0
327,"""We spend less than 2 percent more every year. That is the lowest increase in spending since they have been keeping numbers."" ",0
328,Hillary Clinton in 2005 co-sponsored legislation that would jail flag burners.,0
329,We (in Illinois) have the fifth-highest tax burden in the country.,0
330,"""Texans pay the sixth-highest property tax in the nation.""",0
331,"On Donald Trump's plan to cut federal funding to sanctuary cities, ""because of a decision by the Supreme Court, no president's in a position to cut off funding across the board. It has to be very specific to the matter at hand.""",0
332,"""In 2015 roughly 10,000 political arrests occurred in Cuba. That is five times as many as occurred in 2010, when there were only about 2,000.""",0
333,"""Slavery is still allowable under Wisconsin law as long as it's a punishment for a crime.""",0
334,"Says Donald Trump said he intends ""to open up additional areas off the coast to oil drilling"" during the campaign.",0
335,"Texas spends ""more per day to house an inmate than we do on a student.""",0
336,"Since the salary for state lawmakers was raised to $79,500, ""that purchasing power has now been reduced to $53,000.""",0
337,"""President-elect Trump's immigration policies are very similar to policies that are sitting right in the Senate and the House today to temporarily suspend immigration from countries that harbor terrorism, to temporarily suspend immigration from Syria until we get better vetting.""",0
338,"Says John Bolton supported the Iraq War and said last year that ""I still think the decision to overthrow Saddam was correct.""",0
339,"Obamacare ""is not a popular law.""",0
340,"""Thirty-one percent of school districts are still receiving less funding per pupil than they did prior to the dramatic budget cuts of 2011.""",0
341,"California has seen a ""56 percent decline in the gun murder rate"" since the 1990s.",0
342,"Financial conflict-of-interest ""laws don't apply to the president, right? So, the president doesn't have to have a blind trust.""",0
343,Newt Gingrich has been a proponent of selecting a president by popular vote instead of the Electoral College.,0
344,"""I was the first member of Congress to contribute to Donald Trump.""",0
345,"""Surveys show that many of our citizens think we devote a full quarter or even a third of our federal budget to foreign aid.""",0
346,"""Nearly one in four people in their prime working years are not working.""",0
347,"""Spanish was the first European language spoken in this country.""",0
348,"Under Donald Trump's tax plan, ""51 percent of single parents would see their taxes go up.""",0
349,"""(Deborah) Ross defends those who want to burn the American flag, and even called efforts to ban flag-burning 'ridiculous,' yet refused to help a disabled veteran fly the flag.""",0
350,"Says Richard Burr ""was one of only three senators who voted against a ban on insider trading for members of Congress. And he called that vote brave.""",0
351,"Says Russ Feingold said that with Obamacare, ""we could keep our doctors and our plans, it was rated as the Lie of the Year.""",0
