,content,rating
317,"""Foxconn is bringing 13,000 high-tech jobs to Wisconsin.""",1
318,"""In light of the leak of my financial disclosure info which is a felony I will be contacting @FBI and the @TheJusticeDept""",1
319,"""I'm one of two members of Congress out of 535 that takes no corporate cash, no political action committee money.""",1
320,"""In order to sell insurance in Florida there are over 40 separate individual conditions that must be covered. ... far beyond the essential health benefits included in Obamacare.""",1
321,"""We've achieved a historic increase in defense spending to get our troops the support they so richly deserve.""",1
322,"""More than 15,000 transgender Americans"" are ""serving in the military today.""",1
323,"Cher ""is moving to Canada because of President Trump.""",1
324,"Amazon has a ""no-tax monopoly.""",1
325,"""Russian mansions Obama seized were meant to be illegal gifts to Sasha and Malia""",1
326,"Wisconsin is ""dead-last in creating new businesses"" for ""three years in a row.""",1
327,"""When the price for oil goes up on the markets, it goes right up, but it never goes down.""",1
328,"""The person in charge of the Hillary investigation, Andrew McCabe, got $700,000 from (Hillary Clinton) for wife!""",1
329,"Say Gretchen Carlson said, ""The 2nd Amendment Was Written Before Guns Were Invented.""",1
330,"Say Oscar Pistorius ""commits suicide in prison.""",1
331,"""Over $13 million worth of crops have ROTTED in California, all because no one is willing to work jobs vacated by migrants.""",1
332,"Preliminary murder rates in Philadelphia ""will put the murder rate at the highest of this decade in the city.""",1
333,"""According to a recent study from the University of California Riverside, (sanctuary) cities with these policies have more violent crime on average than those that don't.""",1
334,"Says Adam Putnam ""was for amnesty.""",1
335,"Just 6 percent of Americans say Russia is the country's most important issue, yet the story receives ""75 percent of the coverage"" in the media.",1
336,"""More people, almost twice as many, pay the penalty or take the waiver than signed up for (Obamacare).""",1
337,"During the Nixon Watergate investigation, ""out of courtesy, the FBI started reporting to the Department of Justice. But there was nothing official.""",1
338,"Says President Donald Trump ""has signed more laws cutting through federal red tape than any president in American history and has already saved businesses and families up to $18 billion in red tape costs every year.""",1
339,"""Kim Jong Un dead: North Koreans calling Trump an assassin""",1
340,"""We've signed more bills -- and I'm talking about through the legislature -- than any president ever.""",1
341,"""Elizabeth Warren doesn't think Obamacare goes far enough: 'The next step is single payer.' Does Sen. Nelson agree? He has in the past ... Sen. Nelson votes with Warren 90 percent of the time.""",1
342,"""The last majority-Anglo high school class in Texas graduated in 2014.""",1
343,"Says of Georgia, ""for four years in a row, we are the No. 1 state to do business in.""",1
344,"""While California's population has doubled since the 1970s, we haven't completed a single major (water) storage project in that time.""",1
345,"""America has more people employed as tax preparers (1.2 million) than as police and firefighters.""",1
346,Shepard Smith was fired from Fox News.,1
347,"Says Ted Kennedy met ""with the KGB in order to beat Ronald Reagan in 1984.""",1
348,"""I've gotten rid of the Johnson Amendment ＃ I signed an executive order so that now ... ministers and and preachers and rabbis and whoever it may be, they can speak. You know, you couldn't speak politically before, now you can.""",1
349,"""There was someone else on that plane for the secret Bill Clinton/Loretta Lynch meeting.""",1
350,"""Malia Obama Fired From Cushy Internship At Spanish Embassy""",1
351,"""White House chef quits because Trump has only eaten fast food for 6 months.""",1
352,"Says his job approval poll numbers are ""not bad"" relative to other presidents at this point in his presidency.",1
353,"Russian natural gas company ""Gazprom held Europe by the throat -- they were a monopoly, and now the U.S. is breaking into that monopoly with our exports of (liquefied natural gas).""",1
354,"In Ohio, due to Medicaid expansion, ""nearly 60,000 disabled citizens are stuck on waiting lists ... leaving them without the care they need for months or even years.""",1
355,"""I've got 15 days from my announcement to file paperwork with the FEC!""",1
356,"Says ""Donald Trump was doing a rally in the state of Florida"" the day Trump's son and others met with a Russian lawyer in New York.",1
357,"Says former Rep. Michele Bachmann said that ""White People Have Suffered More In The Last 8 Years Than Blacks Did During Couple Years Of Slavery.""",1
358,"Says Tom Barrett ""has directed that tens of millions of City of Milwaukee tax dollars be used for the construction of a downtown trolley at the expense of: health and public safety; repair and replacement of public infrastructure; public education; and, job creation and economic development.""",1
359,"""Despite decades of marijuana being used for smoking in the United States, there have been no reported medical cases of lung cancer"" attributed to marijuana.",1
360,"""It's an absolute fact"" that China and North Korea ""have consistently over many, many years"" meddled in U.S. elections.",1
361,Says two of U.S. Rep. Nancy Pelosi's daughters were arrested for smuggling drugs.,1
362,"""Collusion is not illegal.""",1
363,"Medicaid ""is contributing to 70 percent of our budget deficit right now. It's the one that is in our lap because of Obamacare.""",1
364,"Says ""CNN host Fareed Zakaria calls for jihad rape of white women.""",1
365,"""3,000-Pound Great White Shark Captured in Great Lakes.""",1
366,"""Midtown crime is up by 30 percent the last quarter.""",1
367,"""Obama goes to G20 summit ...  Everywhere President Donald Trump goes, Obama shows up, too.""",1
368,"Says Paul Ryan said that 22 million Americans ""choose to be poor, so it's their own problem if they can't afford to be healthy.""",1
369,"Says John Podesta ""refused to give the DNC server to the FBI and the CIA. Disgraceful!""",1
370,"Says Miami-Dade Circuit Court Judge Milton Hirsch ""is constantly overturned.""",1
371,The GOP health care proposal would slash more than $135 million in federal funding available to PA schools.,1
372,"Says because of Donald Trump, ""the IRS decided to stop enforcing the individual mandate that was the underpinning of the ACA. That has resulted in insurance companies all across the country jacking their rates up, explicitly because they don't believe that healthy people will buy insurance.""",1
373,"Says ""James Comey Has Been Having An Affair With"" Debbie Wasserman Schultz.",1
374,"Says Barack Obama found out about Russia ""in August. Now, the election was in November. That's a lot of time. He did nothing about it.""",1
375,"Giving a committee chair's stipend in the New York State Senate to another member of that committee ""has been, in fact, a legislative practice for decades.""",1
376,"""Sanctuary cities are extremely dangerous.""",1
377,"""Western New Yorkers pay some of the highest property taxes in the state.""",1
378,"""Cuba is far more sanctioned than North Korea.""",1
379,"""There are so many data that demonstrate that poor people, surprisingly, are less likely to use drugs than people with means.""",1
380,"Spicer: ""Trump has the legal right to cancel SCOTUS because they serve at his pleasure""",1
381,"Says the manager of a Checkers in Miami Gardens, Fla., killed 10 employees.",1
382,"""Gas prices are the lowest in the U.S. in over ten years!""",1
383,Australia is microchipping its public.,1
384,"Says that Bill Clinton ""basically"" told then-Attorney General Loretta Lynch in 2016 that ""we killed Vince Foster.""",1
385,"""Donald Trump plans to step down as President of the United States and resign from office within the next 30 days.""",1
386,"""The president in no way, form or fashion has ever promoted or encouraged violence.""",1
387,"7 million people the Congressional Budget Office says won't have health insurance coverage under the Senate health care bill ""don't exist.""  ",1
